episode,episode_return,episode_steps,epsilon,loss,buffer_size,delivered,dropped,energy,depletion_events
296,-48.014999999999986,36,0.3548233333333334,0.6069301399919722,10188,27,3,8.014999999999873,8
297,26.983999999999988,39,0.3523533333333334,0.7771573331620958,10227,30,1,8.01599999999987,8
298,6.519999999999925,38,0.34994666666666663,0.6655300498008728,10265,30,2,7.9799999999998645,8
299,-120.00799999999998,30,0.3480466666666667,0.6307001880237034,10295,22,2,8.007999999999875,8
300,-63.010999999999974,34,0.3458933333333334,0.644271045923233,10329,26,3,8.010999999999864,8
301,11.972999999999985,36,0.34361333333333344,0.5872203045421176,10365,28,0,8.026999999999903,8
302,-2.9919999999998765,35,0.3413966666666667,0.6001970834202237,10400,27,0,7.991999999999877,8
303,12.06199999999987,36,0.33911666666666673,0.5646485355165269,10436,28,0,7.937999999999888,8
304,-137.98899999999998,34,0.3369633333333334,0.6517162397503853,10470,25,7,7.98899999999987,8
305,-68.22699999999998,36,0.33468333333333333,0.6535583337148031,10506,28,5,8.026999999999873,8
306,-33.029999999999916,34,0.33253,0.6120761467350854,10540,26,1,8.029999999999896,8
307,-63.013,33,0.33044000000000007,0.5599126294255257,10573,25,2,8.012999999999868,8
308,-78.01500000000004,31,0.32847666666666675,0.5619418248534203,10604,23,1,8.014999999999878,8
309,26.973000000000013,37,0.3261333333333333,0.6546792056825426,10641,29,0,8.02699999999991,8
310,-122.99800000000005,33,0.32404333333333335,0.6407327987253666,10674,25,6,7.997999999999873,8
311,-48.01599999999999,35,0.3218266666666667,0.6503130495548248,10709,27,3,8.015999999999874,8
312,-32.99699999999996,34,0.31967333333333336,0.6525831073522568,10743,26,1,7.996999999999903,8
313,-18.014999999999986,34,0.31752,0.6165336569150289,10777,26,0,8.014999999999866,8
314,-107.93199999999996,29,0.3156833333333333,0.6661416121891567,10806,21,1,7.931999999999875,8
315,-18.025999999999982,34,0.31353,0.5611283911599053,10840,26,0,8.025999999999891,8
316,-3.0250000000000625,35,0.31131333333333333,0.5381236709654331,10875,27,0,8.024999999999872,8
317,-32.99200000000005,35,0.3090966666666668,0.6263020634651184,10910,26,1,7.991999999999875,8
318,-78.00400000000008,32,0.30706999999999995,0.6240669451653957,10942,24,2,8.003999999999873,8
319,-123.01200000000006,34,0.3049166666666667,0.6606154011355506,10976,26,7,8.011999999999876,8
320,26.991999999999955,39,0.30244666666666675,0.8487090071042379,11015,30,1,8.00799999999987,8
321,-47.99199999999996,33,0.3003566666666666,0.8134995301564535,11048,25,1,7.9919999999998765,8
322,21.860000000000028,39,0.29788666666666674,0.6973297794659933,11087,31,2,8.039999999999866,8
323,-48.00399999999996,32,0.29586,0.7781229689717293,11119,24,0,8.003999999999873,8
324,-33.00300000000008,35,0.29364333333333337,0.7073687248759799,11154,26,1,8.002999999999874,8
325,11.98699999999991,36,0.2913633333333333,0.6637016700373756,11190,28,0,8.012999999999883,8
326,41.96599999999992,38,0.28895666666666675,0.6033287584781647,11228,30,0,8.033999999999876,8
327,-68.0700000000001,31,0.2869933333333333,0.5464494058064052,11259,23,0,7.9699999999998745,8
328,11.98099999999993,36,0.2847133333333334,0.6003523137834337,11295,28,0,8.01899999999988,8
329,-18.016000000000048,36,0.2824333333333334,0.6943275067541335,11331,27,1,8.015999999999906,8
330,-32.95700000000001,34,0.28028,0.6091674003336165,11365,26,1,7.956999999999912,8
331,-3.0130000000000905,36,0.278,0.6020059254434373,11401,28,1,8.012999999999872,8
332,36.375,38,0.27559333333333347,0.5350841681162516,11439,30,0,8.02499999999987,8
333,-197.99900000000008,36,0.2733133333333333,0.667297922902637,11475,24,10,7.998999999999874,8
334,-18.020999999999958,34,0.27116000000000007,0.6484554443094466,11509,26,0,8.020999999999873,8
335,-63.021000000000015,32,0.26913333333333334,0.5245302114635706,11541,24,1,8.0209999999999,8
336,-128.50700000000006,34,0.2669800000000001,0.6319703906774521,11575,24,5,8.00699999999987,8
337,-18.00999999999999,38,0.2645733333333333,0.6106673568487168,11613,29,3,8.009999999999874,8
338,-3.022000000000048,35,0.2623566666666667,0.550995366440879,11648,27,0,8.021999999999874,8
339,-3.0030000000000143,35,0.26014000000000004,0.6796481087803841,11683,27,0,8.002999999999947,8
340,-2.995999999999995,36,0.25786,0.6735816730393304,11719,28,1,7.9959999999998725,8
341,-48.007999999999925,33,0.25577000000000005,0.6625764966011047,11752,25,1,8.007999999999866,8
342,-2.9930000000000803,35,0.2535533333333334,0.6062894500792027,11787,27,0,7.992999999999877,8
343,41.981999999999964,38,0.25114666666666674,0.64632328748703,11825,30,0,8.017999999999867,8
344,-92.99300000000002,29,0.24931000000000003,0.5723264941147396,11854,21,0,7.992999999999872,8
345,-32.974999999999966,34,0.2471566666666667,0.5062824255890317,11888,26,1,7.974999999999873,8
346,-138.02000000000004,32,0.24513000000000007,0.6018633432686329,11920,23,5,8.019999999999868,8
347,-48.029000000000025,33,0.24304000000000003,0.5383742898702621,11953,25,1,8.028999999999872,8
348,-93.02199999999999,30,0.24114000000000013,0.6837475384984698,11983,22,1,8.021999999999878,8
349,-43.81900000000002,33,0.23904999999999998,0.8466180033153958,12016,25,0,7.918999999999877,8
350,-48.00000000000003,33,0.23696000000000006,0.9366428628563881,12049,25,1,7.999999999999925,8
351,-93.02600000000001,34,0.23480666666666672,0.6928327456116676,12083,26,5,8.025999999999886,8
352,-8.112000000000023,35,0.23259000000000007,0.7965504195955064,12118,27,0,8.011999999999874,8
353,-113.18299999999999,29,0.23075333333333337,0.6357384622097015,12147,21,1,7.982999999999874,8
354,56.95599999999993,39,0.2282833333333334,0.5828828006982804,12186,31,0,8.04399999999989,8
355,-3.0040000000000475,37,0.22594000000000003,0.6172573864459991,12223,28,1,8.003999999999882,8
356,-63.02700000000013,34,0.2237866666666667,0.7423908445570204,12257,25,2,8.026999999999864,8
357,-63.02199999999996,34,0.22163333333333335,0.5679213665425777,12291,26,3,8.021999999999883,8
358,-48.00999999999993,34,0.21948,0.573003179497189,12325,26,2,8.009999999999874,8
359,-47.90000000000003,32,0.2174533333333334,0.645669475197792,12357,24,0,7.899999999999875,8
360,-48.03100000000006,34,0.21530000000000005,0.6569053828716278,12391,26,2,8.030999999999873,8
361,-32.97900000000001,33,0.21321,0.6618928909301758,12424,25,0,7.9789999999999015,8
362,-18.005999999999972,34,0.21105666666666667,0.7611731626093388,12458,26,0,8.005999999999887,8
363,-47.992000000000075,33,0.20896666666666674,0.5922791212797165,12491,25,1,7.991999999999876,8
364,-98.21200000000005,31,0.20700333333333343,0.6164550594985485,12522,23,2,8.011999999999874,8
365,12.039999999999992,36,0.20472333333333337,0.5376946230729421,12558,28,0,7.959999999999876,8
366,71.97900000000004,42,0.20206333333333337,0.5963927073912187,12600,33,1,8.020999999999878,8
367,-18.03099999999992,34,0.19991000000000003,0.5908586420118809,12634,26,0,8.03099999999987,8
368,-17.994000000000028,34,0.1977566666666667,0.6452989280223846,12668,26,0,7.993999999999876,8
369,-33.01800000000003,34,0.19560333333333335,0.6071376837790012,12702,26,1,8.01799999999988,8
370,-33.02400000000004,34,0.19345,0.6756551861763,12736,26,1,8.023999999999871,8
371,-33.025000000000006,36,0.19116999999999995,0.6392612722184923,12772,27,2,8.02499999999986,8
372,26.970000000000034,37,0.1888266666666667,0.6926038795047336,12809,29,0,8.029999999999887,8
373,-33.01699999999991,33,0.18673666666666677,0.7761760130524635,12842,25,0,8.016999999999898,8
374,11.97500000000008,36,0.1844566666666667,0.6963932613531748,12878,28,0,8.0249999999999,8
375,12.05299999999994,36,0.18217666666666665,0.6176696485943265,12914,28,0,7.946999999999911,8
376,-138.01199999999997,35,0.17996000000000012,0.6548203958405389,12949,23,5,8.011999999999865,8
377,-153.031,34,0.17780666666666667,0.5902367457747459,12983,23,6,8.030999999999866,8
378,-69.20999999999995,31,0.17584333333333335,0.7609777487814426,13014,23,0,8.009999999999875,8
379,-63.01100000000001,36,0.1735633333333334,0.8633336358600192,13050,26,3,8.010999999999859,8
380,-53.12600000000003,32,0.17153666666666667,0.6838032528758049,13082,24,0,8.025999999999875,8
381,-18.027000000000044,35,0.16932000000000003,0.6602576772371928,13117,27,1,8.026999999999873,8
382,-78.013,36,0.16703999999999997,0.6371930970085992,13153,28,6,8.012999999999867,8
383,-33.00200000000008,34,0.16488666666666674,0.6020611226558685,13187,26,1,8.001999999999867,8
384,-17.999000000000024,35,0.1626700000000001,0.5681363741556803,13222,27,1,7.9989999999998735,8
385,-168.03700000000003,37,0.16032666666666673,0.5048017104466757,13259,24,8,8.036999999999864,8
386,-3.011000000000081,35,0.15811000000000008,0.5238798211018244,13294,27,0,8.010999999999871,8
387,-128.32599999999996,33,0.15602000000000005,0.560589112341404,13327,23,4,8.025999999999865,8
388,-98.798,30,0.15412000000000003,0.6926200352609158,13357,22,1,7.997999999999871,8
389,-33.00400000000007,35,0.15190333333333328,0.5564245879650116,13392,27,2,8.003999999999857,8
390,-3.031999999999954,35,0.14968666666666675,0.6134165599942207,13427,27,0,8.03199999999988,8
391,-44.728000000000094,35,0.1474700000000001,0.7486307753456963,13462,27,2,8.027999999999874,8
392,-33.01199999999996,34,0.14531666666666676,0.637980686293708,13496,26,1,8.011999999999876,8
393,-18.0,34,0.1431633333333333,0.6529074274003506,13530,26,0,7.999999999999873,8
394,-63.00300000000004,31,0.1412,0.583802230656147,13561,23,0,8.002999999999883,8
395,-18.021000000000086,37,0.13885666666666674,0.5661119090186225,13598,29,3,8.0209999999999,8
396,-2.995000000000033,35,0.13663999999999998,0.6065295272403293,13633,27,0,7.994999999999935,8
397,-63.02599999999998,31,0.13467666666666667,0.5793837271630764,13664,23,0,8.02599999999987,8
398,-3.0250000000000057,35,0.13246000000000002,0.5967250317335129,13699,27,0,8.024999999999864,8
399,-63.01000000000002,32,0.1304333333333334,0.537715956568718,13731,24,1,8.009999999999868,8
400,-3.0169999999999817,36,0.12815333333333345,0.5635485582881503,13767,28,1,8.016999999999895,8
401,-63.01900000000006,31,0.12619000000000014,0.5393019951879978,13798,23,0,8.018999999999885,8
402,-63.0,31,0.12422666666666671,0.6876859851181507,13829,23,0,7.9999999999998614,8
403,-63.02300000000001,36,0.12194666666666665,0.5634420480993059,13865,27,4,8.022999999999858,8
404,-33.031999999999954,33,0.11985666666666672,0.5947958678007126,13898,25,0,8.031999999999869,8
405,41.965,38,0.11744999999999994,0.5891488432884217,13936,30,0,8.034999999999888,8
406,-78.02400000000006,34,0.11529666666666671,0.5788837298750877,13970,26,4,8.023999999999859,8
407,-18.030999999999892,34,0.11314333333333337,0.5904157592190636,14004,26,0,8.030999999999878,8
408,-33.043000000000006,34,0.11099000000000003,0.8856418058276176,14038,26,1,8.042999999999873,8
409,-113.17300000000003,36,0.10870999999999997,0.6021883918179406,14074,26,6,7.972999999999867,8
410,-78.03099999999998,34,0.10655666666666674,0.6394982404179044,14108,25,3,8.03099999999992,8
411,-68.202,31,0.10459333333333343,0.5163211524486542,14139,23,0,8.001999999999878,8
412,-8.283000000000044,35,0.10237666666666678,0.6009557214048173,14174,27,0,7.982999999999888,8
413,-63.039,34,0.10022333333333333,0.5843459831343757,14208,26,3,8.038999999999874,8
414,15.124000000000038,37,0.09788000000000008,0.5695616967148251,14245,29,0,7.975999999999874,8
415,-78.02199999999996,32,0.09585333333333335,0.6533422470092773,14277,24,2,8.021999999999872,8
416,-98.21899999999994,34,0.09370000000000012,0.6296368688344955,14311,25,4,8.018999999999872,8
417,-77.97800000000001,33,0.09160999999999997,0.6941662165853713,14344,25,3,7.977999999999874,8
418,-18.031999999999982,35,0.08939333333333332,0.6643575578927994,14379,27,1,8.031999999999876,8
419,-47.96100000000001,35,0.08717666666666668,0.6355372567971548,14414,27,3,7.960999999999862,8
420,-123.0029999999999,31,0.08521333333333336,0.5961733981966972,14445,23,4,8.002999999999872,8
421,-3.0050000000000736,37,0.08287,0.5922240283754137,14482,29,2,8.00499999999987,8
422,-48.003000000000014,34,0.08071666666666666,0.5911585854159461,14516,26,2,8.002999999999874,8
423,-168.03400000000005,35,0.07850000000000001,0.5887883193790913,14551,24,8,8.033999999999867,8
424,-108.02599999999998,30,0.07660000000000011,0.6044559739530087,14581,22,2,8.025999999999868,8
425,-77.9970000000001,32,0.07457333333333338,0.5343056879937649,14613,24,2,7.996999999999873,8
426,-48.033000000000015,34,0.07242000000000004,0.6113237701356411,14647,26,2,8.032999999999877,8
427,56.97999999999994,40,0.06988666666666676,0.5643683910369873,14687,32,1,8.019999999999872,8
428,-47.926999999999964,35,0.06767000000000001,0.6954288482666016,14722,27,3,7.9269999999998735,8
429,-18.014999999999986,34,0.06551666666666667,0.7292788889673021,14756,26,0,8.014999999999871,8
430,-33.007000000000055,34,0.06336333333333333,0.5627651121467352,14790,26,1,8.006999999999865,8
431,-33.00800000000007,35,0.061146666666666794,0.5598020454247793,14825,27,2,8.007999999999878,8
432,-78.02200000000005,36,0.058866666666666734,0.614296899901496,14861,27,5,8.021999999999887,8
433,-77.98899999999998,33,0.0567766666666667,0.6190108396112919,14894,25,3,7.988999999999865,8
434,-93.00500000000005,33,0.05468666666666677,0.5052301473915577,14927,25,4,8.004999999999875,8
435,-60.30400000000003,33,0.052596666666666736,0.6352125373151567,14960,25,1,8.003999999999886,8
436,-17.914000000000044,37,0.05025333333333337,0.5797114471594492,14997,29,3,7.913999999999856,8
437,-105.10700000000006,32,0.05,1.0317982509732246,15029,24,3,8.006999999999874,8
438,41.98200000000004,38,0.05,0.6964030596945021,15067,30,0,8.017999999999882,8
439,26.981000000000023,37,0.05,0.7311329454183578,15104,29,0,8.018999999999899,8
440,-48.022000000000055,34,0.05,0.7037832140922546,15138,26,2,8.021999999999867,8
441,-33.027000000000015,34,0.05,0.5507759054501852,15172,26,1,8.026999999999871,8
442,-33.002000000000066,35,0.05,0.7036683410406113,15207,27,2,8.001999999999919,8
443,-33.03299999999996,33,0.05,0.6105524102846781,15240,25,0,8.032999999999886,8
444,-3.0209999999999297,36,0.05,0.7127899395094978,15276,28,1,8.02099999999989,8
445,-53.22400000000002,35,0.05,0.5786345154047012,15311,27,3,8.02399999999987,8
446,-78.02300000000005,38,0.05,0.6152374118566513,15349,30,8,8.022999999999895,8
447,-38.29399999999991,36,0.05,0.6176486379570432,15385,28,3,7.993999999999871,8
448,-47.894000000000034,35,0.05,0.5353693399164412,15420,26,2,7.89399999999987,8
449,-32.9850000000001,33,0.05,0.6247353032231331,15453,25,0,7.9849999999999,8
450,-48.021000000000086,33,0.05,0.6020510643720627,15486,25,1,8.020999999999907,8
451,-63.012,33,0.05,0.6077999956905842,15519,25,2,8.011999999999873,8
452,20.779999999999973,37,0.05,0.7139492332935333,15556,29,0,8.01999999999989,8
453,-48.036,33,0.05,0.6111179888248444,15589,25,1,8.035999999999875,8
454,-33.028999999999996,35,0.05,0.6093867156240675,15624,27,2,8.028999999999874,8
455,-70.21199999999999,33,0.05,0.552476242184639,15657,25,2,8.01199999999991,8
456,-47.963999999999984,34,0.05,0.552591647952795,15691,26,2,7.963999999999902,8
457,11.949999999999932,38,0.05,0.5412084206938743,15729,29,1,8.04999999999989,8
458,11.966999999999956,36,0.05,0.5144887930817075,15765,28,0,8.032999999999896,8
459,11.96199999999996,37,0.05,0.5650926927725474,15802,29,1,8.03799999999987,8
460,-78.01400000000005,32,0.05,0.5730408802628517,15834,24,2,8.013999999999873,8
461,27.061000000000064,38,0.05,0.6174575001001358,15872,30,1,7.938999999999875,8
462,-54.28099999999999,34,0.05,0.5250734947621822,15906,26,2,7.980999999999862,8
463,-213.011,32,0.05,0.5523762665688992,15938,22,9,8.010999999999862,8
464,-63.00100000000003,31,0.05,0.5464937426149845,15969,23,0,8.000999999999872,8
465,-183.025,35,0.05,0.6642551819483439,16004,26,11,8.024999999999869,8
466,-32.991000000000014,37,0.05,0.7635789712270101,16041,28,3,7.9909999999999215,8
467,-17.958999999999904,37,0.05,0.687952395942476,16078,29,3,7.958999999999876,8
468,-152.99399999999997,34,0.05,0.6919803818066915,16112,26,9,7.993999999999868,8
469,-47.99699999999997,33,0.05,0.6223229765892029,16145,25,1,7.996999999999874,8
470,-48.017000000000024,34,0.05,0.48494717106223106,16179,25,1,8.016999999999893,8
471,-33.01300000000009,34,0.05,0.5501560899946425,16213,26,1,8.012999999999872,8
472,-3.0110000000000525,36,0.05,0.5609752866956923,16249,28,1,8.010999999999877,8
473,-83.34100000000012,33,0.05,0.5049165412783623,16282,24,2,7.9409999999998755,8
474,11.98099999999998,36,0.05,0.5556777914365133,16318,28,0,8.018999999999872,8
475,41.974000000000075,38,0.05,0.6554525256156921,16356,30,0,8.02599999999988,8
476,-18.026999999999987,36,0.05,0.5435878237088522,16392,27,1,8.026999999999886,8
477,-78.0270000000001,31,0.05,0.6159244052001408,16423,23,1,8.026999999999873,8
478,11.990000000000009,36,0.05,0.6060020195113288,16459,28,0,8.00999999999988,8
479,-63.029000000000025,33,0.05,0.6175074809127383,16492,25,2,8.028999999999904,8
480,-33.00999999999995,33,0.05,0.8030300885438919,16525,25,0,8.009999999999893,8
481,11.967000000000013,36,0.05,0.6071289711528354,16561,28,0,8.03299999999988,8
482,-48.005999999999986,34,0.05,0.6604355722665787,16595,26,2,8.00599999999987,8
483,-17.96899999999998,37,0.05,0.6329786121845246,16632,29,3,7.968999999999872,8
484,-48.006000000000085,32,0.05,0.7983478978276253,16664,24,0,8.005999999999872,8
485,-168.03100000000003,34,0.05,0.7358551844954491,16698,26,10,8.030999999999862,8
486,-63.013,34,0.05,0.6028617686695523,16732,26,3,8.012999999999863,8
487,-68.11399999999995,35,0.05,0.5970296487212181,16767,27,4,8.013999999999893,8
488,-78.01000000000005,30,0.05,0.6596674472093582,16797,22,0,8.00999999999987,8
489,-108.02000000000004,34,0.05,0.5247722864151001,16831,26,6,8.019999999999868,8
490,-38.19299999999999,33,0.05,0.5599771539370219,16864,25,0,7.99299999999991,8
491,-33.01800000000003,33,0.05,0.5518012084066868,16897,25,0,8.017999999999878,8
492,11.969999999999914,38,0.05,0.5882454050911797,16935,29,1,8.029999999999873,8
493,-32.98700000000004,35,0.05,0.5333445635106828,16970,26,1,7.986999999999861,8
494,-18.029000000000025,35,0.05,0.6421100298563639,17005,27,1,8.02899999999992,8
495,-33.00400000000006,34,0.05,0.8269615694880486,17039,26,1,8.003999999999888,8
496,-3.0109999999999957,35,0.05,0.7190170321199629,17074,27,0,8.010999999999886,8
497,-78.01299999999998,32,0.05,0.5495314970612526,17106,24,2,8.012999999999874,8
498,-78.03800000000001,31,0.05,0.5983440466225147,17137,23,1,8.037999999999862,8
499,-108.02500000000006,32,0.05,0.6904527544975281,17169,24,4,8.02499999999987,8
